1,0,2500,385.6286247,-2381.032451
2,0.0005,2469.220851,767.2863928,-2232.510774
3,0.001,2377.641291,1130.051023,-2029.017273
4,0.0015,2227.51631,1464.990047,-1775.562633
5,0.002,2022.542486,1763.856155,-1478.387747
6,0.0025,1767.766953,2019.290269,-1144.810049
7,0.003,1469.463131,2225.002756,-783.0433286
8,0.0035,1134.976249,2375.92829,-401.9954822
9,0.004,772.5424859,2468.350585,-11.04917294
10,0.0045,391.0861626,2499.993896,380.1692037
11,0.005,-9.57079E-13,2470.07906,762.0265528
12,0.0055,-391.0861626,2379.342681,1125.120279
13,0.006,-772.5424859,2230.018987,1460.50981
14,0.0065,-1134.976249,2025.784826,1759.936742
15,0.007,-1469.463131,1771.669119,2016.028191
16,0.0075,-1767.766953,1473.929038,2222.478335
17,0.008,-2022.542486,1139.895933,2374.203687
18,0.0085,-2227.51631,777.7948064,2467.468264
19,0.009,-2377.641291,396.5417907,2499.975583
20,0.0095,-2469.220851,5.52459996,2470.925207
21,0.01,-2500,-385.6286247,2381.032451
22,0.0105,-2469.220851,-767.2863928,2232.510774
23,0.011,-2377.641291,-1130.051023,2029.017273
24,0.0115,-2227.51631,-1464.990047,1775.562633
25,0.012,-2022.542486,-1763.856155,1478.387747
26,0.0125,-1767.766953,-2019.290269,1144.810049
27,0.013,-1469.463131,-2225.002756,783.0433286
28,0.0135,-1134.976249,-2375.92829,401.9954822
29,0.014,-772.5424859,-2468.350585,11.04917294
30,0.0145,-391.0861626,-2499.993896,-380.1692037
31,0.015,8.42235E-12,-2470.07906,-762.0265528
32,0.0155,391.0861626,-2379.342681,-1125.120279
33,0.016,772.5424859,-2230.018987,-1460.50981
34,0.0165,1134.976249,-2025.784826,-1759.936742
35,0.017,1469.463131,-1771.669119,-2016.028191
36,0.0175,1767.766953,-1473.929038,-2222.478335
37,0.018,2022.542486,-1139.895933,-2374.203687
38,0.0185,2227.51631,-777.7948064,-2467.468264
39,0.019,2377.641291,-396.5417907,-2499.975583
40,0.0195,2469.220851,-5.52459996,-2470.925207
41,0.02,2500,385.6286247,-2381.032451
42,0.0205,2469.220851,767.2863928,-2232.510774
43,0.021,2377.641291,1130.051023,-2029.017273
44,0.0215,2227.51631,1464.990047,-1775.562633
45,0.022,2022.542486,1763.856155,-1478.387747
46,0.0225,1767.766953,2019.290269,-1144.810049
47,0.023,1469.463131,2225.002756,-783.0433286
48,0.0235,1134.976249,2375.92829,-401.9954822
49,0.024,772.5424859,2468.350585,-11.04917294
50,0.0245,391.0861626,2499.993896,380.1692037
51,0.025,-1.47774E-11,2470.07906,762.0265528
52,0.0255,-391.0861626,2379.342681,1125.120279
53,0.026,-772.5424859,2230.018987,1460.50981
54,0.0265,-1134.976249,2025.784826,1759.936742
55,0.027,-1469.463131,1771.669119,2016.028191
56,0.0275,-1767.766953,1473.929038,2222.478335
57,0.028,-2022.542486,1139.895933,2374.203687
58,0.0285,-2227.51631,777.7948064,2467.468264
59,0.029,-2377.641291,396.5417907,2499.975583
60,0.0295,-2469.220851,5.52459996,2470.925207
61,0.03,-2500,-385.6286247,2381.032451
62,0.0305,-2469.220851,-767.2863928,2232.510774
63,0.031,-2377.641291,-1130.051023,2029.017273
64,0.0315,-2227.51631,-1464.990047,1775.562633
65,0.032,-2022.542486,-1763.856155,1478.387747
66,0.0325,-1767.766953,-2019.290269,1144.810049
67,0.033,-1469.463131,-2225.002756,783.0433286
68,0.0335,-1134.976249,-2375.92829,401.9954822
69,0.034,-772.5424859,-2468.350585,11.04917294
70,0.0345,-391.0861626,-2499.993896,-380.1692037
71,0.035,2.11325E-11,-2470.07906,-762.0265528
72,0.0355,391.0861626,-2379.342681,-1125.120279
73,0.036,772.5424859,-2230.018987,-1460.50981
74,0.0365,1134.976249,-2025.784826,-1759.936742
75,0.037,1469.463131,-1771.669119,-2016.028191
76,0.0375,1767.766953,-1473.929038,-2222.478335
77,0.038,2022.542486,-1139.895933,-2374.203687
78,0.0385,2227.51631,-777.7948064,-2467.468264
79,0.039,2377.641291,-396.5417907,-2499.975583
80,0.0395,2469.220851,-5.52459996,-2470.925207
81,0.04,2500,385.6286247,-2381.032451
82,0.0405,2469.220851,767.2863928,-2232.510774
83,0.041,2377.641291,1130.051023,-2029.017273
84,0.0415,2227.51631,1464.990047,-1775.562633
